"response_id","weight_daily_national_13plus","weight_state_weekly","weight_state_monthly"
"13312043165",0.174505341785338,0.276764937988281,0.202492397811498
"13312048610",3.06407774763558,1.56551195735615,3.87919968254333
"13312052377",1.1584965223173,1.58736934246918,1.76145462024057
"13312052721",0.383357461402179,0.302323398538541,0.438052660308498
"13312059019",0.96750973458054,0.405285922385047,0.507697559383764
"13312061705",0.456760767398103,0.253341927512104,0.147861742520334
"13312063578",0.363317312348188,0.478001530894576,0.310870959772403
"13312064295",1.60419648070115,0.783039146057604,2.63784417542797
"13312067321",0.322710396877974,0.86699482195594,0.690231393909367
"13312068103",2.46002430030025,2.48881193755025,5.12191554085731
"13312068907",1.32877683295182,1.82660364506797,2.45680937856523
"13312070430",1.97658717921536,1.11931809072802,1.42895869831375
"13312076117",0.174505341785338,0.157358910598441,0.51783888295793
"13312076501",0.602132643623981,1.58386966611596,1.75601853038984
"13312079187",0.360958751220225,0.286278704386177,0.224141762713338
"13312079337",1.21309203016817,0.773238303702979,1.03876332907428
"13312080457",0.470321119311649,1.14529772373878,1.09462066140495
"13312081298",0.553084808404711,0.786083217867514,0.414493159276259
"13312081412",0.571108909152295,0.358094313002161,0.835842632460348
"13312082705",0.281325203535038,0.469558542514752,0.66832872627115
"13312082830",1.86707021373327,1.54731048381872,1.68331302875054
"13312087413",1.6138940629385,0.818745337005788,0.970819978133669
"13312091310",0.702167130274433,0.705970034152691,0.928192536831604
"13312091518",0.174505341785338,0.187748273372485,0.455794605365423
"13312092631",0.700605239011619,0.690434916027938,1.11055211598441
"13312097195",0.84549388368842,0.413466152348555,0.95367050972892
"13312097741",0.555765598351099,0.390171822954119,0.856992197337772
"13312098481",0.543184479680505,0.825513933738839,3.27287223203515
"13312103858",0.225385014935187,0.481380817982783,1.17373082200223
"13312104771",0.174505341785338,0.677726214036725,0.511404344745254
"13312108801",1.72948096747416,0.336613762499864,0.972795089273984
"13312111004",1.14516399745465,1.72798861199392,1.96073874083335
"13312114287",0.69954931729158,0.64468028313094,0.910264406899275
"13312115329",1.00484305067713,1.25109500575056,1.17686315151324
"13312121684",5.84932272196288,NA,NA
"13312133781",0.381238416591067,0.387319305073444,0.515410353851892
"13312134236",0.401837209525565,0.844322043527653,1.00091799658676
"13312135785",1.94572487317076,2.10315109235468,2.62224800261829
"13312139102",0.291213540673681,0.251449849677001,0.310063934978447
"13312143572",3.94811822103995,5.4231186936993,1.5010554698832
"13312156797",1.09497338607448,2.40180970147259,0.870340264716282
"13312160731",0.985685330130139,0.886575730280722,0.539313724154625
"13312164360",0.994184870286775,0.724831331574081,0.90672820391393
"13312169353",0.772622713627136,0.390394810602519,0.967808232753411
"13312169433",0.319244812063418,0.728637291317855,0.451468169202396
"13312180397",2.6884005272681,0.952723951078818,1.5035101507001
"13312187289",0.506731062728213,0.615937886236514,0.602104492531064
"13312190720",0.699189055767059,1.48068351626591,0.966461018303823
"13312192933",4.07495281156215,1.82332493183765,2.08252706509889
"13312195198",1.70974040424379,1.08934770772016,1.92507286282086
"13312217551",0.196465592648014,0.382584411217498,0.620478405043387
"13312221256",0.49562125632308,0.510449022413481,0.629008681207355
"13312224105",0.464232609236895,0.376905051080358,0.424490356423833
"13312239896",2.45501167259238,3.88631304812597,1.02780394445325
"13312242734",3.02230961248715,2.06621006617507,1.90143544982426
"13312242956",1.62414224834882,1.82800420992402,1.33441608544899
"13312245256",0.357590100044129,0.831003615946623,0.6240916372206
"13312245772",0.60910520566653,0.0807939506207267,0.479310285144977
"13312252049",0.855674824613607,1.32416430122986,1.11358232913947
"13312258071",0.706808739411055,0.607111221921669,0.917080680562958
"13312269014",0.441786535614701,0.87640365672065,0.922658867107902
"13312275202",0.597863675095695,1.54726768556702,1.0580442786397
"13312284143",0.611166100354926,0.592646626197508,0.288743720707448
"13312285392",0.845527625792669,0.36571607485948,0.452248226863099
"13312288284",4.07495281156215,6.44494069761471,5.17204423980119
"13312293715",1.26714181150436,1.35464163553616,1.55428065350632
"13312334878",2.22615228382212,2.20178430876246,1.95935431719192
"13312340317",0.651492025657272,1.51419329849578,1.0971954392543
"13312354329",0.435779872004095,2.02851313359058,1.08813218920409
"13312413209",2.12966052933638,2.24309352718464,0.884314794158642
"13312420157",0.426870829937903,0.648507326770606,0.513768935542835
"13312431170",1.78085187136578,0.427766294015902,1.45443022079282
"13312464807",1.07767402898663,0.893502807281543,0.991425595400033
"13312472145",0.451975563468105,0.419014162929033,1.80105117859345
"13312482279",1.90894788443786,1.89593052651597,2.89685171207708
"13312485313",1.44857000181196,1.1122368528364,1.25697178981435
"13312500886",1.16359839056138,1.5042597412134,0.784276673694144
"13312501866",1.51163785185551,0.127919852327855,0.600627901585264
"13312508282",0.542072615499171,1.40937029684767,0.785267426177231
"13312520959",0.921280044044302,0.203952831848768,0.254770795998553
"13312521684",0.646544795907007,0.869425985321801,0.846623768708884
"13312522236",0.279834595306558,0.159823862017584,0.149555762317719
"13312525957",0.585354866321097,0.782889931079002,0.56717617499381
"13312542971",0.656518482281232,0.805630834134757,0.589563409427696
"13312553937",0.682416833869453,0.439231719930626,0.524714499507447
"13312558288",2.29492726894333,0.890496602961832,1.84890752325054
"13312558729",1.82673322854259,1.22335276219188,1.3627767051406
"13312559957",0.992669921925643,0.178225218834026,0.340095151925359
"13312560997",0.369932391895855,0.268302289598865,0.384392715547077
"13312570157",1.40985014262051,0.833924027010428,0.784288209119377
"13312575584",1.16145056512636,0.793501849984111,0.846734803610958
"13312583910",1.96788805732828,2.42261269364526,4.24370247543909
"13312597313",1.02634919154794,0.923923817960547,1.69436549179095
"13312605496",0.909527272423532,2.45982726132486,2.05145541470377
"13312610429",0.41335597856691,1.11932699272411,1.27986479888711
"13312611410",1.34112960023208,2.04777717859122,2.15975448568232
"13312613940",1.04612520228345,1.38547101390301,1.46260002905567
"13312615527",0.617828378366606,0.657436241403658,0.617349429398066
"13312627861",0.385551950237189,0.397866803322051,0.439555078538789
"13312627947",1.04301456079596,0.615390917316732,0.643196452632974
"13312628569",1.31252831326764,1.35697004705068,1.97619760729976
"13312628908",0.806807670946757,0.353200895171941,0.571061657899903
"13312634581",1.43269006617543,1.38912318263235,0.526492729419584
"13312644793",0.275469696445525,0.250492837680625,0.726976428275389
"13312645693",1.24929770413301,1.34428004855687,1.34302547341339
"13312646093",0.869109129937183,0.970777322821074,1.61402364080579
"13312647026",1.34521333698045,0.80102694618776,0.874217265941145
"13312648258",0.492980523621271,0.785526206705319,0.894812486347329
"13312655868",0.517217684448865,0.235337706811497,0.298189178280679
"13312656121",2.85519990544646,2.76534173060451,2.30771134268132
"13312657704",0.885024637023428,0.803525073985919,0.224626589775696
"13312658792",0.49583590305753,0.812035991285494,0.220282846799593
"13312662755",0.389319987636285,0.30112789951761,1.07620955348814
"13312667663",0.431947315738413,0.490729456465802,0.451056340371808
"13312677211",0.92993965491762,0.624585176387871,0.298291973401547
"13312680388",1.19735090492427,0.765242616613398,0.42867781956153
"13312681435",0.773758614668134,0.92329371237652,0.782295046665032
"13312682247",2.15599133383752,4.28455204081793,3.70143651756136
"13312683984",1.24887414262344,0.347914482753857,0.39389666072262
"13312684597",0.733772299259519,0.807967576456694,1.0240795942007
"13312686058",1.57526761137866,2.05135485301692,3.47401191589319
"13312686859",0.174505341785338,0.262093235462631,0.205466472872498
"13312687177",0.388807260671822,0.223699808240004,0.29624869832809
"13312687223",0.880462478148002,0.440270306158992,0.839586440552238
"13312693341",0.535895830616391,0.524550369203945,0.639643392776874
"13312704629",1.14684463781471,0.47642538483189,0.416188941006291
"13312710804",0.514534026667082,0.639796008172831,0.748925228746534
"13312711058",0.491232453063376,0.980793101341729,0.937727411436215
"13312715081",0.53573871174298,0.383565834237252,0.393494719107141
"13312722862",2.50413951540198,1.72190986955107,3.47509898922576
"13312726484",1.52819224888987,2.16966734123967,1.68565881210272
"13312727206",0.385016000143186,0.650240794294591,0.720206398032425
"13312729921",1.39704008634217,1.59171043406689,1.51029964090968
"13312730558",2.27690879159968,1.21802408611611,5.62000093657766
"13312730708",0.882260672318377,1.09509766030177,1.01129929536606
"13312733029",1.18129343765139,1.73108151822285,1.35383558438311
"13312733861",0.174505341785338,0.182314269173674,0.477931532001038
"13312735432",0.265805426111653,0.832727604411967,0.872194588903655
"13312735937",0.576447207601913,0.843385772581631,0.534494119193621
"13312740390",0.760326370942004,0.662265801057912,0.844360751141493
"13312742995",0.763291696863765,1.19871777337831,1.42421814056083
"13312743187",0.64236975643507,0.584459753988547,0.415239514784103
"13312745638",0.6484981564123,1.18914418366599,0.476158843628758
"13312746998",1.33000751960257,0.823072075497442,0.387299797125291
"13312749775",0.711661607824193,0.465874190743703,0.448592881613376
"13312751245",0.389941963002014,0.528781833071821,0.506690715195994
"13312753518",1.37550277162306,2.95244670501241,2.61744349038873
"13312754528",0.979520652828947,0.966622084359012,1.2129419804272
"13312758030",1.25071543354476,0.983910082560203,0.922821925865261
"13312758841",0.324955366008724,1.20619208549644,1.31249467044398
"13312759926",0.481711126280942,0.248880089121016,0.307016269173798
"13312762146",1.44531891295139,0.325875762075734,0.433548232626006
"13312762898",0.313737391243508,0.725798948695989,0.559916502091094
"13312763042",0.436364253791606,0.410250836836043,0.410707076949473
"13312763053",1.00624571912604,0.952073329285157,1.32216423343264
"13312770784",0.782582704051045,0.49345243447935,1.27448255969805
"13312774858",0.921280044044302,0.851439934472365,0.556142887346888
"13312775673",0.543034030319155,0.402095408848867,0.80695774983949
"13312775971",0.900449135226066,1.21590496510158,0.982184412934925
"13312778000",1.82618993581855,2.88348234037163,2.05785986320674
"13312786191",0.458641887780876,0.591793395541808,0.805784830376829
"13312787870",1.18242978058008,0.632661009482855,1.33981365661904
"13312788418",0.944044013452626,1.69590044615303,1.74763392334973
"13312788974",1.92133178383093,6.04989179667075,2.78391688506386
"13312789448",0.955923348525879,0.614078220748194,0.979362238140744
"13312792423",0.500431704220062,0.397210692131436,0.5431871842779
"13312793354",0.511188842095967,1.73292963319652,0.792005884696641
"13312795322",1.0277522259541,1.0314137508674,0.626985120569072
"13312795886",0.597321952960242,0.244267724550818,0.285699608698452
"13312796084",0.580394864106897,1.63702991345146,1.05142517526669
"13312798160",1.0530174241353,2.38704490790202,1.54294519375287
"13312798979",0.362202302508433,0.734054641704309,0.595390966096
"13312799094",0.875160001859613,1.62285627344127,1.09242069619813
"13312801039",0.380371029217316,0.896758788567956,0.843295319037603
"13312802077",3.33540697912998,2.41120601543278,5.12191554085731
"13312806761",0.621152313012739,0.384540703881059,0.613910817248315
"13312809490",0.679655785450887,0.629744160441741,0.510037490976649
"13312810905",0.509252106594246,0.61755175425973,1.06878101902308
"13312810995",0.539388745883576,0.600058243592709,0.631955695733867
"13312811138",2.35776882553391,0.893604107139116,1.10505035433856
"13312812843",0.542072615499171,0.497240016736133,0.545463118726807
"13312813825",0.342290793725293,0.828953350850879,0.865871409584058
"13312818955",0.562230934970615,0.6368134500813,1.01615997999234
"13312821166",1.0349877226238,1.04303911595196,0.849118662151566
"13312821613",0.357498763164582,0.192398002113721,0.377354762840221
"13312822313",1.2482649851434,0.59066539058658,0.725827143385656
"13312823166",0.312936963864399,0.535984376614468,0.599138023450629
